location_id,name,description,address1,address2,city_village,state_province,postal_code,country,latitude,longitude,creator,date_created,county_district,neighborhood_cell,region,subregion,township_division,retired,retired_by,date_retired,retire_reason,location_type_id,parent_location,uuid
476,"Mulomba Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dba26-8d80-11d8-abbb-0024217bb78e
477,"Muloza Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dbb16-8d80-11d8-abbb-0024217bb78e
478,"Muluma Dispensary","Dispensary , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dbc10-8d80-11d8-abbb-0024217bb78e
479,"Municipality Assembly Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dbd00-8d80-11d8-abbb-0024217bb78e
480,"Mvera Army Camp Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dbdf0-8d80-11d8-abbb-0024217bb78e
481,"Mvera Mission Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dbeea-8d80-11d8-abbb-0024217bb78e
482,"Mwanga Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dbfda-8d80-11d8-abbb-0024217bb78e
483,"Mwangala Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc0d4-8d80-11d8-abbb-0024217bb78e
484,"Mwansambo Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc1c4-8d80-11d8-abbb-0024217bb78e
485,"Mwanza District Health Office","District Health Office , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc2be-8d80-11d8-abbb-0024217bb78e
486,"Mwanza District Hospital","District Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc3ae-8d80-11d8-abbb-0024217bb78e
487,"Mwanza Health Area","Health Area , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc49e-8d80-11d8-abbb-0024217bb78e
488,"Mwanza Health District","Health District , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc58e-8d80-11d8-abbb-0024217bb78e
489,"Mwazisi Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc688-8d80-11d8-abbb-0024217bb78e
490,"Mzalangwe Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc854-8d80-11d8-abbb-0024217bb78e
491,"Mzambazi Rural Hospital","Rural Hospital , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dc94e-8d80-11d8-abbb-0024217bb78e
492,"Mzandu Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dca48-8d80-11d8-abbb-0024217bb78e
493,"Mzenga Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dcb38-8d80-11d8-abbb-0024217bb78e
494,"Mzimba District Health Office","District Health Office , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dcc32-8d80-11d8-abbb-0024217bb78e
495,"Mzimba District Hospital","District Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dcd2c-8d80-11d8-abbb-0024217bb78e
496,"Mzimba Health Area","Health Area , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dce1c-8d80-11d8-abbb-0024217bb78e
497,"Mzimba Health District","Health District , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dcf16-8d80-11d8-abbb-0024217bb78e
498,"Mzokoto Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dd006-8d80-11d8-abbb-0024217bb78e
499,"Mzuzu Central Hospital","Central Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1dd100-8d80-11d8-abbb-0024217bb78e
500,"Mzuzu Urban Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e5be8-8d80-11d8-abbb-0024217bb78e
501,"Nakalanzi Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e5cf6-8d80-11d8-abbb-0024217bb78e
502,"Nalunga Mafika Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e5df0-8d80-11d8-abbb-0024217bb78e
503,"Namadzi Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e5eea-8d80-11d8-abbb-0024217bb78e
504,"Namalaka Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e5fe4-8d80-11d8-abbb-0024217bb78e
505,"Namandanje Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e60d4-8d80-11d8-abbb-0024217bb78e
506,"Namanja Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e61ce-8d80-11d8-abbb-0024217bb78e
507,"Namanolo Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e62be-8d80-11d8-abbb-0024217bb78e
508,"Namasalima Health Centre (Mulanje)","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e63b8-8d80-11d8-abbb-0024217bb78e
509,"Namasalima Health Centre (Zomba)","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e64b2-8d80-11d8-abbb-0024217bb78e
510,"Nambazo Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e65a2-8d80-11d8-abbb-0024217bb78e
511,"Nambuma Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e669c-8d80-11d8-abbb-0024217bb78e
512,"Namikango Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e6796-8d80-11d8-abbb-0024217bb78e
513,"Namikoko Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e6886-8d80-11d8-abbb-0024217bb78e
514,"Namisu Dispensary","Dispensary , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e6976-8d80-11d8-abbb-0024217bb78e
515,"Namitambo Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e6a70-8d80-11d8-abbb-0024217bb78e
516,"Namizana Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e6b60-8d80-11d8-abbb-0024217bb78e
517,"Namphungo Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7056-8d80-11d8-abbb-0024217bb78e
518,"Namulenga Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7150-8d80-11d8-abbb-0024217bb78e
519,"Namwera Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7240-8d80-11d8-abbb-0024217bb78e
520,"Nancholi Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e733a-8d80-11d8-abbb-0024217bb78e
521,"Nangalamu Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e742a-8d80-11d8-abbb-0024217bb78e
522,"Nankhwali Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7524-8d80-11d8-abbb-0024217bb78e
523,"Nankumba Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e761e-8d80-11d8-abbb-0024217bb78e
524,"Naphimba Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e770e-8d80-11d8-abbb-0024217bb78e
525,"Nasawa Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7808-8d80-11d8-abbb-0024217bb78e
526,"Nathenje Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e78f8-8d80-11d8-abbb-0024217bb78e
527,"Nayinunje Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e79f2-8d80-11d8-abbb-0024217bb78e
528,"Nayuchi Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7aec-8d80-11d8-abbb-0024217bb78e
529,"Ndakwela Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7bdc-8d80-11d8-abbb-0024217bb78e
530,"Ndamera Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7ce0-8d80-11d8-abbb-0024217bb78e
531,"Ndaula Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7dda-8d80-11d8-abbb-0024217bb78e
532,"Ndinda Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7ec0-8d80-11d8-abbb-0024217bb78e
533,"Ndirande Urban Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e7fb0-8d80-11d8-abbb-0024217bb78e
534,"Ndunde Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e8096-8d80-11d8-abbb-0024217bb78e
535,"Neno District Hospital","District Hospital , Public Health Facility",,,,,,,,,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e8186-8d80-11d8-abbb-0024217bb78e
536,"Neno Parish Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e826c-8d80-11d8-abbb-0024217bb78e
537,"New Statehouse Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e8352-8d80-11d8-abbb-0024217bb78e
538,"Newa / Mpasazi Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e88f2-8d80-11d8-abbb-0024217bb78e
539,"Ngabu Rural Hospital","Rural Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e89e2-8d80-11d8-abbb-0024217bb78e
540,"Ngala Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e8c12-8d80-11d8-abbb-0024217bb78e
541,"Ngana Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e8d0c-8d80-11d8-abbb-0024217bb78e
542,"Ngapani Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e8dfc-8d80-11d8-abbb-0024217bb78e
543,"Ngodzi Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e8eec-8d80-11d8-abbb-0024217bb78e
544,"Ngokwe Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e95c2-8d80-11d8-abbb-0024217bb78e
545,"Ngoni Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e96b2-8d80-11d8-abbb-0024217bb78e
546,"Nguludi St Josephs Hospital","Hospital , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e9798-8d80-11d8-abbb-0024217bb78e
547,"Ngwelero Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e9888-8d80-11d8-abbb-0024217bb78e
548,"Njuyu Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1e996e-8d80-11d8-abbb-0024217bb78e
549,"Nkalo Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eb20a-8d80-11d8-abbb-0024217bb78e
550,"Nkasala Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eb39a-8d80-11d8-abbb-0024217bb78e
551,"Nkhamenya Hospital","Hospital , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eb520-8d80-11d8-abbb-0024217bb78e
552,"Nkhande Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ebcb4-8d80-11d8-abbb-0024217bb78e
553,"Nkhata Bay District Health Office","District Health Office , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ebe26-8d80-11d8-abbb-0024217bb78e
554,"Nkhata Bay District Hospital","District Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ec506-8d80-11d8-abbb-0024217bb78e
555,"Nkhata Bay Health Area","Health Area , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ec682-8d80-11d8-abbb-0024217bb78e
556,"Nkhata Bay Health District","Health District , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ecdbc-8d80-11d8-abbb-0024217bb78e
557,"Nkhataombere Maternity","Maternity , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ed3fc-8d80-11d8-abbb-0024217bb78e
558,"Nkhoma Hospital","Hospital , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ed9f6-8d80-11d8-abbb-0024217bb78e
559,"Nkhorongo Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ee720-8d80-11d8-abbb-0024217bb78e
560,"Nkhotakota District Health Office","District Health Office , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ee824-8d80-11d8-abbb-0024217bb78e
561,"Nkhotakota District Hospital","District Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ee91e-8d80-11d8-abbb-0024217bb78e
562,"Nkhotakota Health Area","Health Area , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eea22-8d80-11d8-abbb-0024217bb78e
563,"Nkhotakota Health District","Health District , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eeb1c-8d80-11d8-abbb-0024217bb78e
564,"Nkhulambe Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eec16-8d80-11d8-abbb-0024217bb78e
565,"Nkhunga Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eed10-8d80-11d8-abbb-0024217bb78e
566,"Nkhuyukuyu Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eee00-8d80-11d8-abbb-0024217bb78e
567,"Nkhwazi Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eeefa-8d80-11d8-abbb-0024217bb78e
568,"Nkope Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1eeff4-8d80-11d8-abbb-0024217bb78e
569,"Nkula Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba1ef0e4-8d80-11d8-abbb-0024217bb78e
